"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"perna","31 de out. de 2024, 10:33","31 de out. de 2024, 12:23","","Lying Leg Curl (Machine)",,"",0,"normal",50,10,,,
"perna","31 de out. de 2024, 10:33","31 de out. de 2024, 12:23","","Lying Leg Curl (Machine)",,"",1,"normal",55,8,,,
"perna","31 de out. de 2024, 10:33","31 de out. de 2024, 12:23","","Lying Leg Curl (Machine)",,"",2,"normal",59,7,,,
"perna","31 de out. de 2024, 10:33","31 de out. de 2024, 12:23","","Leg Extension (Machine)",,"",0,"warmup",90,3,,,
"perna","31 de out. de 2024, 10:33","31 de out. de 2024, 12:23","","Leg Extension (Machine)",,"",1,"normal",70,12,,,
"perna","31 de out. de 2024, 10:33","31 de out. de 2024, 12:23","","Leg Extension (Machine)",,"",2,"normal",77,15,,,
"perna","31 de out. de 2024, 10:33","31 de out. de 2024, 12:23","","Straight Leg Deadlift",,"",0,"warmup",60,5,,,
"perna","31 de out. de 2024, 10:33","31 de out. de 2024, 12:23","","Straight Leg Deadlift",,"",1,"normal",100,8,,,
"perna","31 de out. de 2024, 10:33","31 de out. de 2024, 12:23","","Straight Leg Deadlift",,"",2,"failure",120,4,,,
"peitinho","29 de out. de 2024, 15:32","29 de out. de 2024, 17:00","","Chest Fly (Machine)",,"",0,"warmup",52,12,,,
"peitinho","29 de out. de 2024, 15:32","29 de out. de 2024, 17:00","","Chest Fly (Machine)",,"",1,"warmup",79,5,,,
"peitinho","29 de out. de 2024, 15:32","29 de out. de 2024, 17:00","","Chest Fly (Machine)",,"",2,"warmup",93,3,,,
"peitinho","29 de out. de 2024, 15:32","29 de out. de 2024, 17:00","","Chest Fly (Machine)",,"",3,"normal",100,8,,,
"peitinho","29 de out. de 2024, 15:32","29 de out. de 2024, 17:00","","Chest Fly (Machine)",,"",4,"failure",107,7,,,
"peitinho","29 de out. de 2024, 15:32","29 de out. de 2024, 17:00","","Incline Bench Press (Dumbbell)",,"",0,"warmup",64,3,,,
"peitinho","29 de out. de 2024, 15:32","29 de out. de 2024, 17:00","","Incline Bench Press (Dumbbell)",,"",1,"failure",68,4,,,
"peitinho","29 de out. de 2024, 15:32","29 de out. de 2024, 17:00","","Incline Bench Press (Dumbbell)",,"",2,"normal",60,8,,,
"peitinho","29 de out. de 2024, 15:32","29 de out. de 2024, 17:00","","Chest Dip",,"",0,"normal",,13,,,
"peitinho","29 de out. de 2024, 15:32","29 de out. de 2024, 17:00","","Chest Dip",,"",1,"failure",,11,,,
"peitinho","29 de out. de 2024, 15:32","29 de out. de 2024, 17:00","","Chest Dip",,"",2,"dropset",,12,,,
"peitinho","29 de out. de 2024, 15:32","29 de out. de 2024, 17:00","","Shoulder Press (Dumbbell)",,"",0,"warmup",40,3,,,
"peitinho","29 de out. de 2024, 15:32","29 de out. de 2024, 17:00","","Shoulder Press (Dumbbell)",,"",1,"failure",44,12,,,
"peitinho","29 de out. de 2024, 15:32","29 de out. de 2024, 17:00","","Lateral Raise (Cable)",,"",0,"normal",15,10,,,
"peitinho","29 de out. de 2024, 15:32","29 de out. de 2024, 17:00","","Lateral Raise (Cable)",,"",1,"failure",20,9,,,
"peitinho","29 de out. de 2024, 15:32","29 de out. de 2024, 17:00","","Rear Delt Reverse Fly (Machine)",,"",0,"warmup",66,5,,,
"peitinho","29 de out. de 2024, 15:32","29 de out. de 2024, 17:00","","Rear Delt Reverse Fly (Machine)",,"",1,"failure",73,6,,,
"peitinho","29 de out. de 2024, 15:32","29 de out. de 2024, 17:00","","Triceps Rope Pushdown",,"",0,"warmup",60,5,,,
"peitinho","29 de out. de 2024, 15:32","29 de out. de 2024, 17:00","","Triceps Rope Pushdown",,"",1,"warmup",65,3,,,
"peitinho","29 de out. de 2024, 15:32","29 de out. de 2024, 17:00","","Triceps Rope Pushdown",,"",2,"failure",70,6,,,
"peitinho","29 de out. de 2024, 15:32","29 de out. de 2024, 17:00","","Triceps Extension (Cable)",,"",0,"warmup",35,3,,,
"peitinho","29 de out. de 2024, 15:32","29 de out. de 2024, 17:00","","Triceps Extension (Cable)",,"",1,"failure",40,10,,,
"peitinho","29 de out. de 2024, 15:32","29 de out. de 2024, 17:00","","Triceps Extension (Cable)",,"",2,"failure",45,10,,,
"peitinho","29 de out. de 2024, 15:32","29 de out. de 2024, 17:00","","Crunch (Machine)",,"",0,"normal",84,12,,,
"peitinho","29 de out. de 2024, 15:32","29 de out. de 2024, 17:00","","Crunch (Machine)",,"",1,"normal",90,10,,,
"peitinho","29 de out. de 2024, 15:32","29 de out. de 2024, 17:00","","Crunch (Machine)",,"",2,"normal",97,8,,,
"peitinho","24 de out. de 2024, 15:05","24 de out. de 2024, 17:16","","Incline Bench Press (Dumbbell)",,"",0,"warmup",36,12,,,
"peitinho","24 de out. de 2024, 15:05","24 de out. de 2024, 17:16","","Incline Bench Press (Dumbbell)",,"",1,"warmup",60,5,,,
"peitinho","24 de out. de 2024, 15:05","24 de out. de 2024, 17:16","","Incline Bench Press (Dumbbell)",,"",2,"warmup",64,3,,,
"peitinho","24 de out. de 2024, 15:05","24 de out. de 2024, 17:16","","Incline Bench Press (Dumbbell)",,"",3,"failure",68,7,,,
"peitinho","24 de out. de 2024, 15:05","24 de out. de 2024, 17:16","","Chest Fly (Machine)",,"",0,"normal",93,5,,,
"peitinho","24 de out. de 2024, 15:05","24 de out. de 2024, 17:16","","Chest Fly (Machine)",,"",1,"failure",107,7,,,
"peitinho","24 de out. de 2024, 15:05","24 de out. de 2024, 17:16","","Chest Dip",,"",0,"normal",,13,,,
"peitinho","24 de out. de 2024, 15:05","24 de out. de 2024, 17:16","","Chest Dip",,"",1,"failure",,11,,,
"peitinho","24 de out. de 2024, 15:05","24 de out. de 2024, 17:16","","Shoulder Press (Dumbbell)",,"",0,"warmup",40,3,,,
"peitinho","24 de out. de 2024, 15:05","24 de out. de 2024, 17:16","","Shoulder Press (Dumbbell)",,"",1,"failure",44,11,,,
"peitinho","24 de out. de 2024, 15:05","24 de out. de 2024, 17:16","","Lateral Raise (Cable)",,"",0,"normal",15,5,,,
"peitinho","24 de out. de 2024, 15:05","24 de out. de 2024, 17:16","","Lateral Raise (Cable)",,"",1,"failure",20,6,,,
"peitinho","24 de out. de 2024, 15:05","24 de out. de 2024, 17:16","","Rear Delt Reverse Fly (Machine)",,"",0,"failure",66,12,,,
"peitinho","24 de out. de 2024, 15:05","24 de out. de 2024, 17:16","","Rear Delt Reverse Fly (Machine)",,"",1,"failure",73,6,,,
"peitinho","24 de out. de 2024, 15:05","24 de out. de 2024, 17:16","","Triceps Rope Pushdown",,"",0,"warmup",30,12,,,
"peitinho","24 de out. de 2024, 15:05","24 de out. de 2024, 17:16","","Triceps Rope Pushdown",,"",1,"warmup",65,3,,,
"peitinho","24 de out. de 2024, 15:05","24 de out. de 2024, 17:16","","Triceps Rope Pushdown",,"",2,"failure",70,6,,,
"peitinho","24 de out. de 2024, 15:05","24 de out. de 2024, 17:16","","Triceps Extension (Cable)",,"",0,"warmup",35,3,,,
"peitinho","24 de out. de 2024, 15:05","24 de out. de 2024, 17:16","","Triceps Extension (Cable)",,"",1,"failure",40,10,,,
"peitinho","24 de out. de 2024, 15:05","24 de out. de 2024, 17:16","","Triceps Extension (Cable)",,"",2,"failure",45,10,,,
"peitinho","24 de out. de 2024, 15:05","24 de out. de 2024, 17:16","","Crunch (Machine)",,"",0,"normal",84,12,,,
"peitinho","24 de out. de 2024, 15:05","24 de out. de 2024, 17:16","","Crunch (Machine)",,"",1,"normal",90,10,,,
"peitinho","24 de out. de 2024, 15:05","24 de out. de 2024, 17:16","","Crunch (Machine)",,"",2,"normal",97,8,,,
"treino de alma","16 de out. de 2024, 16:25","16 de out. de 2024, 18:37","","Lat Pulldown (Cable)",,"",0,"warmup",50,12,,,
"treino de alma","16 de out. de 2024, 16:25","16 de out. de 2024, 18:37","","Lat Pulldown (Cable)",,"",1,"warmup",70,5,,,
"treino de alma","16 de out. de 2024, 16:25","16 de out. de 2024, 18:37","","Lat Pulldown (Cable)",,"",2,"warmup",77,3,,,
"treino de alma","16 de out. de 2024, 16:25","16 de out. de 2024, 18:37","","Lat Pulldown (Cable)",,"",3,"normal",84,8,,,
"treino de alma","16 de out. de 2024, 16:25","16 de out. de 2024, 18:37","","Lat Pulldown (Cable)",,"",4,"failure",84,6,,,
"treino de alma","16 de out. de 2024, 16:25","16 de out. de 2024, 18:37","","Bent Over Row (Barbell)",,"",0,"normal",60,12,,,
"treino de alma","16 de out. de 2024, 16:25","16 de out. de 2024, 18:37","","Bent Over Row (Barbell)",,"",1,"normal",80,12,,,
"treino de alma","16 de out. de 2024, 16:25","16 de out. de 2024, 18:37","","Bent Over Row (Barbell)",,"",2,"failure",100,12,,,
"treino de alma","16 de out. de 2024, 16:25","16 de out. de 2024, 18:37","","Meadows Rows (Barbell)",,"",0,"normal",50,12,,,
"treino de alma","16 de out. de 2024, 16:25","16 de out. de 2024, 18:37","","Meadows Rows (Barbell)",,"",1,"normal",60,12,,,
"treino de alma","16 de out. de 2024, 16:25","16 de out. de 2024, 18:37","","Meadows Rows (Barbell)",,"",2,"failure",70,12,,,
"treino de alma","16 de out. de 2024, 16:25","16 de out. de 2024, 18:37","","Single Arm Lat Pulldown",,"",0,"normal",55,12,,,
"treino de alma","16 de out. de 2024, 16:25","16 de out. de 2024, 18:37","","Single Arm Lat Pulldown",,"",1,"failure",75,10,,,
"treino de alma","16 de out. de 2024, 16:25","16 de out. de 2024, 18:37","","Seated Cable Row - V Grip (Cable)",,"",0,"failure",77,8,,,
"treino de alma","16 de out. de 2024, 16:25","16 de out. de 2024, 18:37","","Seated Cable Row - V Grip (Cable)",,"",1,"failure",77,8,,,
"treino de alma","16 de out. de 2024, 16:25","16 de out. de 2024, 18:37","","Dumbbell Row",,"",0,"failure",46,12,,,
"treino de alma","16 de out. de 2024, 16:25","16 de out. de 2024, 18:37","","Dumbbell Row",,"",1,"failure",46,9,,,
"treino de alma","16 de out. de 2024, 16:25","16 de out. de 2024, 18:37","","Hammer Curl (Dumbbell)",,"",0,"normal",24,6,,,
"treino de alma","16 de out. de 2024, 16:25","16 de out. de 2024, 18:37","","Hammer Curl (Dumbbell)",,"",1,"failure",26,7,,,
"treino de alma","16 de out. de 2024, 16:25","16 de out. de 2024, 18:37","","EZ Bar Biceps Curl",,"",0,"normal",17.5,12,,,
"treino de alma","16 de out. de 2024, 16:25","16 de out. de 2024, 18:37","","EZ Bar Biceps Curl",,"",1,"failure",20,10,,,
"peitinho","14 de out. de 2024, 15:56","14 de out. de 2024, 17:19","","Incline Bench Press (Dumbbell)",,"",0,"warmup",36,12,,,
"peitinho","14 de out. de 2024, 15:56","14 de out. de 2024, 17:19","","Incline Bench Press (Dumbbell)",,"",1,"warmup",60,5,,,
"peitinho","14 de out. de 2024, 15:56","14 de out. de 2024, 17:19","","Incline Bench Press (Dumbbell)",,"",2,"warmup",64,3,,,
"peitinho","14 de out. de 2024, 15:56","14 de out. de 2024, 17:19","","Incline Bench Press (Dumbbell)",,"",3,"normal",68,6,,,
"peitinho","14 de out. de 2024, 15:56","14 de out. de 2024, 17:19","","Incline Bench Press (Dumbbell)",,"",4,"failure",72,5,,,
"peitinho","14 de out. de 2024, 15:56","14 de out. de 2024, 17:19","","Chest Fly (Machine)",,"",0,"normal",100,6,,,
"peitinho","14 de out. de 2024, 15:56","14 de out. de 2024, 17:19","","Chest Fly (Machine)",,"",1,"failure",107,6,,,
"peitinho","14 de out. de 2024, 15:56","14 de out. de 2024, 17:19","","Chest Dip",,"",0,"normal",,12,,,
"peitinho","14 de out. de 2024, 15:56","14 de out. de 2024, 17:19","","Chest Dip",,"",1,"failure",,13,,,
"peitinho","14 de out. de 2024, 15:56","14 de out. de 2024, 17:19","","Lateral Raise (Cable)",,"",0,"warmup",10,12,,,
"peitinho","14 de out. de 2024, 15:56","14 de out. de 2024, 17:19","","Lateral Raise (Cable)",,"",1,"normal",15,10,,,
"peitinho","14 de out. de 2024, 15:56","14 de out. de 2024, 17:19","","Lateral Raise (Cable)",,"",2,"failure",20,8,,,
"peitinho","14 de out. de 2024, 15:56","14 de out. de 2024, 17:19","","Shoulder Press (Dumbbell)",,"",0,"normal",40,10,,,
"peitinho","14 de out. de 2024, 15:56","14 de out. de 2024, 17:19","","Shoulder Press (Dumbbell)",,"",1,"failure",44,9,,,
"peitinho","14 de out. de 2024, 15:56","14 de out. de 2024, 17:19","","Rear Delt Reverse Fly (Machine)",,"",0,"failure",66,12,,,
"peitinho","14 de out. de 2024, 15:56","14 de out. de 2024, 17:19","","Triceps Rope Pushdown",,"",0,"warmup",60,3,,,
"peitinho","14 de out. de 2024, 15:56","14 de out. de 2024, 17:19","","Triceps Rope Pushdown",,"",1,"failure",70,7,,,
"peitinho","14 de out. de 2024, 15:56","14 de out. de 2024, 17:19","","Triceps Extension (Cable)",,"",0,"normal",40,10,,,
"peitinho","14 de out. de 2024, 15:56","14 de out. de 2024, 17:19","","Triceps Extension (Cable)",,"",1,"failure",45,10,,,
"peitinho","14 de out. de 2024, 15:56","14 de out. de 2024, 17:19","","Crunch (Machine)",,"",0,"normal",84,12,,,
"peitinho","14 de out. de 2024, 15:56","14 de out. de 2024, 17:19","","Crunch (Machine)",,"",1,"normal",90,10,,,
"peitinho","14 de out. de 2024, 15:56","14 de out. de 2024, 17:19","","Crunch (Machine)",,"",2,"normal",97,8,,,
"beck dei","10 de out. de 2024, 15:36","10 de out. de 2024, 18:30","esqueci de finalizar essa mzr KKKKKKKKKKKKKKKKKK","Lat Pulldown (Cable)",,"",0,"warmup",50,12,,,
"beck dei","10 de out. de 2024, 15:36","10 de out. de 2024, 18:30","esqueci de finalizar essa mzr KKKKKKKKKKKKKKKKKK","Lat Pulldown (Cable)",,"",1,"warmup",70,5,,,
"beck dei","10 de out. de 2024, 15:36","10 de out. de 2024, 18:30","esqueci de finalizar essa mzr KKKKKKKKKKKKKKKKKK","Lat Pulldown (Cable)",,"",2,"warmup",77,3,,,
"beck dei","10 de out. de 2024, 15:36","10 de out. de 2024, 18:30","esqueci de finalizar essa mzr KKKKKKKKKKKKKKKKKK","Lat Pulldown (Cable)",,"",3,"failure",84,8,,,
"beck dei","10 de out. de 2024, 15:36","10 de out. de 2024, 18:30","esqueci de finalizar essa mzr KKKKKKKKKKKKKKKKKK","Bent Over Row (Barbell)",,"",0,"warmup",90,5,,,
"beck dei","10 de out. de 2024, 15:36","10 de out. de 2024, 18:30","esqueci de finalizar essa mzr KKKKKKKKKKKKKKKKKK","Bent Over Row (Barbell)",,"",1,"normal",100,8,,,
"beck dei","10 de out. de 2024, 15:36","10 de out. de 2024, 18:30","esqueci de finalizar essa mzr KKKKKKKKKKKKKKKKKK","Bent Over Row (Barbell)",,"",2,"failure",110,6,,,
"beck dei","10 de out. de 2024, 15:36","10 de out. de 2024, 18:30","esqueci de finalizar essa mzr KKKKKKKKKKKKKKKKKK","Iso-Lateral Row (Machine)",,"",0,"failure",97,7,,,
"beck dei","10 de out. de 2024, 15:36","10 de out. de 2024, 18:30","esqueci de finalizar essa mzr KKKKKKKKKKKKKKKKKK","Hammer Curl (Dumbbell)",,"",0,"warmup",22,5,,,
"beck dei","10 de out. de 2024, 15:36","10 de out. de 2024, 18:30","esqueci de finalizar essa mzr KKKKKKKKKKKKKKKKKK","Hammer Curl (Dumbbell)",,"",1,"normal",24,10,,,
"beck dei","10 de out. de 2024, 15:36","10 de out. de 2024, 18:30","esqueci de finalizar essa mzr KKKKKKKKKKKKKKKKKK","Hammer Curl (Dumbbell)",,"",2,"normal",26,8,,,
"beck dei","10 de out. de 2024, 15:36","10 de out. de 2024, 18:30","esqueci de finalizar essa mzr KKKKKKKKKKKKKKKKKK","Seated Incline Curl (Dumbbell)",,"",0,"normal",12,8,,,
"beck dei","10 de out. de 2024, 15:36","10 de out. de 2024, 18:30","esqueci de finalizar essa mzr KKKKKKKKKKKKKKKKKK","Seated Incline Curl (Dumbbell)",,"",1,"failure",14,5,,,
"beck dei","10 de out. de 2024, 15:36","10 de out. de 2024, 18:30","esqueci de finalizar essa mzr KKKKKKKKKKKKKKKKKK","Spider Curl (Barbell)",,"",0,"normal",12,12,,,
"beck dei","10 de out. de 2024, 15:36","10 de out. de 2024, 18:30","esqueci de finalizar essa mzr KKKKKKKKKKKKKKKKKK","Spider Curl (Barbell)",,"",1,"failure",14,9,,,
"cambito","9 de out. de 2024, 15:43","9 de out. de 2024, 17:18","","Seated Calf Raise",,"",0,"warmup",30,12,,,
"cambito","9 de out. de 2024, 15:43","9 de out. de 2024, 17:18","","Seated Calf Raise",,"",1,"normal",40,15,,,
"cambito","9 de out. de 2024, 15:43","9 de out. de 2024, 17:18","","Seated Calf Raise",,"",2,"normal",50,15,,,
"cambito","9 de out. de 2024, 15:43","9 de out. de 2024, 17:18","","Seated Calf Raise",,"",3,"failure",70,11,,,
"cambito","9 de out. de 2024, 15:43","9 de out. de 2024, 17:18","","Single Leg Standing Calf Raise (Barbell)",,"",0,"normal",40,12,,,
"cambito","9 de out. de 2024, 15:43","9 de out. de 2024, 17:18","","Single Leg Standing Calf Raise (Barbell)",,"",1,"normal",50,12,,,
"cambito","9 de out. de 2024, 15:43","9 de out. de 2024, 17:18","","Single Leg Standing Calf Raise (Barbell)",,"",2,"failure",60,12,,,
"cambito","9 de out. de 2024, 15:43","9 de out. de 2024, 17:18","","Squat (Barbell)",,"",0,"warmup",60,12,,,
"cambito","9 de out. de 2024, 15:43","9 de out. de 2024, 17:18","","Squat (Barbell)",,"",1,"warmup",80,5,,,
"cambito","9 de out. de 2024, 15:43","9 de out. de 2024, 17:18","","Squat (Barbell)",,"",2,"warmup",90,3,,,
"cambito","9 de out. de 2024, 15:43","9 de out. de 2024, 17:18","","Squat (Barbell)",,"",3,"normal",100,8,,,
"cambito","9 de out. de 2024, 15:43","9 de out. de 2024, 17:18","","Squat (Barbell)",,"",4,"failure",110,6,,,
"cambito","9 de out. de 2024, 15:43","9 de out. de 2024, 17:18","","Deadlift (Barbell)",,"",0,"warmup",60,8,,,
"cambito","9 de out. de 2024, 15:43","9 de out. de 2024, 17:18","","Deadlift (Barbell)",,"",1,"warmup",100,5,,,
"cambito","9 de out. de 2024, 15:43","9 de out. de 2024, 17:18","","Deadlift (Barbell)",,"",2,"normal",120,4,,,
"cambito","9 de out. de 2024, 15:43","9 de out. de 2024, 17:18","","Deadlift (Barbell)",,"",3,"normal",130,3,,,
"cambito","9 de out. de 2024, 15:43","9 de out. de 2024, 17:18","","Deadlift (Barbell)",,"",4,"normal",140,2,,,
"cambito","9 de out. de 2024, 15:43","9 de out. de 2024, 17:18","","Deadlift (Barbell)",,"",5,"normal",150,1,,,
"cambito","9 de out. de 2024, 15:43","9 de out. de 2024, 17:18","","Deadlift (Barbell)",,"",6,"failure",160,2,,,
"cambito","9 de out. de 2024, 15:43","9 de out. de 2024, 17:18","","Leg Extension (Machine)",,"",0,"normal",90,12,,,
"cambito","9 de out. de 2024, 15:43","9 de out. de 2024, 17:18","","Leg Extension (Machine)",,"",1,"normal",97,10,,,
"cambito","9 de out. de 2024, 15:43","9 de out. de 2024, 17:18","","Leg Extension (Machine)",,"",2,"normal",104,8,,,
"cambito","9 de out. de 2024, 15:43","9 de out. de 2024, 17:18","","Leg Extension (Machine)",,"",3,"failure",109,10,,,
"cambito","9 de out. de 2024, 15:43","9 de out. de 2024, 17:18","","Lying Leg Curl (Machine)",,"",0,"normal",50,10,,,
"cambito","9 de out. de 2024, 15:43","9 de out. de 2024, 17:18","","Lying Leg Curl (Machine)",,"",1,"failure",55,8,,,
"peitinho","7 de out. de 2024, 15:12","7 de out. de 2024, 16:50","","Incline Bench Press (Dumbbell)",,"",0,"warmup",36,12,,,
"peitinho","7 de out. de 2024, 15:12","7 de out. de 2024, 16:50","","Incline Bench Press (Dumbbell)",,"",1,"warmup",56,5,,,
"peitinho","7 de out. de 2024, 15:12","7 de out. de 2024, 16:50","","Incline Bench Press (Dumbbell)",,"",2,"warmup",60,3,,,
"peitinho","7 de out. de 2024, 15:12","7 de out. de 2024, 16:50","","Incline Bench Press (Dumbbell)",,"",3,"normal",64,8,,,
"peitinho","7 de out. de 2024, 15:12","7 de out. de 2024, 16:50","","Incline Bench Press (Dumbbell)",,"",4,"failure",68,9,,,
"peitinho","7 de out. de 2024, 15:12","7 de out. de 2024, 16:50","","Chest Fly (Machine)",,"",0,"normal",100,6,,,
"peitinho","7 de out. de 2024, 15:12","7 de out. de 2024, 16:50","","Chest Fly (Machine)",,"",1,"failure",107,6,,,
"peitinho","7 de out. de 2024, 15:12","7 de out. de 2024, 16:50","","Chest Dip",,"",0,"normal",,12,,,
"peitinho","7 de out. de 2024, 15:12","7 de out. de 2024, 16:50","","Chest Dip",,"",1,"failure",,13,,,
"peitinho","7 de out. de 2024, 15:12","7 de out. de 2024, 16:50","","Lateral Raise (Cable)",,"",0,"warmup",10,12,,,
"peitinho","7 de out. de 2024, 15:12","7 de out. de 2024, 16:50","","Lateral Raise (Cable)",,"",1,"normal",15,10,,,
"peitinho","7 de out. de 2024, 15:12","7 de out. de 2024, 16:50","","Lateral Raise (Cable)",,"",2,"failure",20,8,,,
"peitinho","7 de out. de 2024, 15:12","7 de out. de 2024, 16:50","","Shoulder Press (Dumbbell)",,"",0,"normal",40,10,,,
"peitinho","7 de out. de 2024, 15:12","7 de out. de 2024, 16:50","","Shoulder Press (Dumbbell)",,"",1,"failure",44,9,,,
"peitinho","7 de out. de 2024, 15:12","7 de out. de 2024, 16:50","","Rear Delt Reverse Fly (Machine)",,"",0,"failure",66,12,,,
"peitinho","7 de out. de 2024, 15:12","7 de out. de 2024, 16:50","","Triceps Rope Pushdown",,"",0,"warmup",60,3,,,
"peitinho","7 de out. de 2024, 15:12","7 de out. de 2024, 16:50","","Triceps Rope Pushdown",,"",1,"failure",70,7,,,
"peitinho","7 de out. de 2024, 15:12","7 de out. de 2024, 16:50","","Triceps Extension (Cable)",,"",0,"normal",40,10,,,
"peitinho","7 de out. de 2024, 15:12","7 de out. de 2024, 16:50","","Triceps Extension (Cable)",,"",1,"failure",45,10,,,
"peitinho","7 de out. de 2024, 15:12","7 de out. de 2024, 16:50","","Crunch (Machine)",,"",0,"normal",84,12,,,
"peitinho","7 de out. de 2024, 15:12","7 de out. de 2024, 16:50","","Crunch (Machine)",,"",1,"normal",90,10,,,
"peitinho","7 de out. de 2024, 15:12","7 de out. de 2024, 16:50","","Crunch (Machine)",,"",2,"normal",97,8,,,
"beck dei","1 de out. de 2024, 16:23","1 de out. de 2024, 17:47","","Lat Pulldown (Cable)",,"",0,"warmup",50,12,,,
"beck dei","1 de out. de 2024, 16:23","1 de out. de 2024, 17:47","","Lat Pulldown (Cable)",,"",1,"warmup",70,5,,,
"beck dei","1 de out. de 2024, 16:23","1 de out. de 2024, 17:47","","Lat Pulldown (Cable)",,"",2,"warmup",77,3,,,
"beck dei","1 de out. de 2024, 16:23","1 de out. de 2024, 17:47","","Lat Pulldown (Cable)",,"",3,"failure",84,7,,,
